BOOK_ID,TITLE,AUTHOR,AUTHOR_ID,PUBLISHER,YEAR,#LIBRARIES,ABSTRACT,YEAR_CLEAN,GENRE,GENRE2,NOTES,HATHI_ID
rh_2268,Brighton Rock,"Greene, Graham",1442,Random House,1993,257,"Set in Brighton among the criminal rabble, the story depicts the tragic career of a 17 year-old boy named Pinkie whose primary ambition is to lead a gang to rival that of the wealthy and established Calleoni.",1993,DET,,,
rh_2361,The Tree Of Here,"Potok, Chaim",2921,Random House,1993,237,"Jason is upset that he has to move for the third time in five years, but he gains comfort from his favorite tree and from the gift of a young tree that he can take with him to his new home.",1993,YA,,,
rh_2367,The Awkward Age,"James, Henry",1842,Random House,1993,236,"London society takes its toll on a young girl unprepared for the corruptions of the ""coming out"" season.",1993,HIST,ROM,,
rh_2452,Discovering America,"Wieland, Liza",3876,Random House,1993,220,,1993,LIT,,,
rh_2492,The Wind In The Willows,"Grahame, Kenneth",1419,Random House,1993,214,"The escapades of four animal friends who live along a river in the English countryside--Toad, Mole, Rat, and Badger.",1993,YA,LIT,,
rh_2521,The Good Soldier Svejk,"Hasek, Jaroslav",1583,Random House,1993,205,Translates the iconoclastic Czech's classic satire depicting the adventures of a soldier during the First World War.,1993,LIT,,,
rh_2652,On The Line,"Hughes, Dean",1770,Random House,1993,193,"Unless star guard Miles ""Tip"" Harris can keep his cool under pressure from opposing players, the Angel Park Lakers could have a short season.",1993,DET,,sports novel,
rh_2686,Young Indiana Jones And The Titanic Adventure,"Martin, Les",2395,Random House,1993,191,"In 1912, Indy has hair-raising adventures with German saboteurs, Irish revolutionaries, and a fortune hunter aboard the ill-fated Titanic.",1993,YA,WEST,,
rh_2741,Doctor Thorne,"Trollope, Anthony",3675,Random House,1993,183,"The family of the Squire of Greshamsbury opposes the marriage of their son and heir Frank Gresham to Mary Thorne, the niece of the village physician, Dr. Thorne; they insist that Frank ""marry money.""",1993,ROM,,,
rh_3045,The Stone Diaries,"Shields, Carol",3303,Random House,1993,145,The story of a woman's life and what make her tick.,1993,ROM,,,
rh_3087,Race To Danger,"Calmenson, Stephanie",540,Random House,1993,141,"Young Indiana Jones and his girlfriend, daughter of Tom Swift creator Edward Stratemeyer, are visiting the laboratories of Thomas A. Edison when top secret plans for an electric car are stolen.",1993,YA,WEST,,
rh_3115,Prisoner Of War,"Martin, Les",2395,Random House,1993,141,"While fighting with the French in 1916, Indy is captured and sent to a maximum security prison where he meets a charismatic young French captain named Charles de Gaulle.",1993,YA,WEST,,
rh_3145,Young Indiana Jones And The Lost Gold Of Durango,"Stine, Megan",3507,Random House,1993,136,"In 1912, as Indy and a young Pueblo Indian friend search the cliff dwellings at Mesa Verde for the loot from a bank robbery, they encounter an eccentric old man who thinks he is one of the ancient Anasazi.",1993,YA,WEST,,
rh_3368,Angel,"Bradford, Barbara Taylor",402,Random House,1993,115,"Moving from the streets of New York and the studios of Hollywood to the boulevards of Paris and a chateau in the Loire Valley, Angel takes us on an unforgettable journey of lost innocence.",1993,LIT,,,
rh_3407,Return Of The Werewolf,"Martin, Les",2395,Random House,1993,112,"Smitten with a beautiful countess, Sherlock Holmes's cousin agrees to unmask the killer who's been savaging her ancestral village.",1993,YA,FAN,,
rh_3600,The Witches Next Door,"Black, J R",319,Random House,1993,98,"Convinced that there is something strange about the nice old ladies next door, Jennifer determines to find out more about them.",1993,YA,FAN,,
rh_3699,What Happened In Hamelin,"Skurzynski, Gloria",3358,Random House,1993,91,A novel of the Pied Piper legend told from the standpoint of a 14-year-old baker's assistant who dreams of freedom from his harsh medieval life and of a new life with the piper.,1993,YA,FAN,,
rh_3832,Annie'S Rainbow,"Oliver, Diana",2769,Random House,1993,78,,1993,YA,,,
rh_3927,Guess Who'S Dating A Werewolf?,"Black, J R",319,Random House,1993,77,Tomboy Annie Dubinski has her first--on her older sister's boyfriend! But Jake Woolverton is a totally differnt guy in the moonlight--he's a werewolf!,1993,YA,FAN,,
rh_4067,"Get Lost, Sylvie!","Oliver, Diana",2769,Random House,1993,69,"Because she is assigned to Ms. McCracken's class, Sylvie expects fifth grade to be a disaster; however, her real troubles begin when best friend Carlos tells her to ""Get lost!""",1993,YA,,,
rh_4259,Fat Chance,"Clark, Margaret",674,Random House,1993,61,Humorous story of a fourteen year old girl and her relationships with her family as she deals with the normal problems of a teenager preoccupied with her weight.,1993,YA,,,
rh_4445,Desdemona Acts Up,"Oliver, Diana",2769,Random House,1993,53,,1993,YA,,,
rh_4485,"Kathleen, Karate Queen","Oliver, Diana",2769,Random House,1993,51,"Shy, unpopular Kathleen finally gains the attention she desires when she uses her green-belt karate skills to deck the school bully.",1993,YA,,,
rh_4509,Animal Farm,"Orwell, George",2780,Random House,1993,1086,"A satire on totalitarianism features farm animals that overthrow their human owner and set up their own government, only to develop into an equally corrupt society.",1993,LIT,,,
rh_4522,Why Pick On Me?,"Sachar, Louis",3156,Random House,1993,51,A small incident during recess threatens to turn nine-year-old Marvin into the outcast of his third-grade class.,1993,YA,,,
rh_4663,The Second Sunrise,"Pike, Geoff",2901,Random House,1993,47,,1993,ROM,,,
rh_4825,The Matisse Stories,"Byatt, A S",528,Random House,1993,41,,1993,LIT,,,
rh_5001,Is He A Girl?,"Sachar, Louis",3156,Random House,1993,37,"After Casey Happleton tells him that if he kisses his elbow he will turn into a girl, nine-year-old Marvin experiments and finds himself very confused about his identity.",1993,YA,,,
rh_5061,The Brown Ink Diary,"Moxham, Rose",2653,Random House,1993,37,,1993,ROM,,,
rh_5082,Hold My Hand - Or Else!,"Clark, Margaret",674,Random House,1993,36,"When Sam starts high school he doesn't want to hold his mother's hand anymore but he's not ready to hold anyone else's, even Belinda's. She however, has other concerns - she wants to be out surfing rather than being left sitting on the beach.",1993,YA,,,
rh_5191,Lasher,"Rice, Anne",3028,Random House,1993,32,,1993,FAN,YA,,
rh_5214,Cybersaur,"Carmichael, Claire",578,Random House,1993,32,,1993,SCI,,,
rh_5618,"Tap, Tap","Martin, David",139,Random House,1993,25,,1993,DET,,,
rh_5645,Magic Tree House #3 Mummies In The Morning,"Osborne, Mary Pope",2781,Random House,1993,24,"Jack and his younger sister take a trip in their tree house back to ancient Egypt, where they help a queen's mummy continue her voyage to the Next Life.",1993,YA,,,
rh_5747,Silas Marner,"Eliot, George",1039,Random House,1993,690,A gentle linen weaver in a small English town is wrongly accused of a theft goes into seclusion and finds redemption in his unselfish love for an abandoned child who mysteriously appears at his cottage.,1993,LIT,,not original publication,
rh_5877,The Mennyms,"Waugh, Sylvia",3801,Random House,1993,22,"The Mennyms are a devoted family living together at No. 5 Brocklehurst Grove. It is a big household in which the 5 children are eternally fussed over by their mother. But things are not quite as they seem, for No. 5 is home to a stunning deception ...",1993,YA,,,
rh_6291,How The Leopard Got His Spots And Other Just So Stories,"Kipling, Rudyard",2021,Random House,1993,16,,1993,YA,,,
rh_6343,America By Land,"Olmstead, Robert",2770,Random House,1993,451,"There is a true story about a woman in New Mexico and a boy riding out to see her. It goes like this: He's riding a big American motorcycle from Pennsylvania, from New York State, from wherever he's been, and as he rides he thinks, Nobody knows me like she does, nobody ... So begins America by Land, an erotic, evocative, and exquisite novel of two star-crossed cousins hurtling through the landscape of the West. The boy is Raymond Romeo Redfield, out of a job, out of. School, oblivious to the views from astride his Harley. Juliet is his cousin, living alone in the desert, haunted by her decision to give up her newborn baby for adoption. Together, they start to fill the vacuums in each other while undertaking an odyssey to locate and reclaim Juliet's child. Their dreamlike journey of adventure, memories, and sexual passion is a surpassing tale of love and loss from one of the most original voices in contemporary fiction. In the words. Of Tobias Wolff: ""Robert Olmstead is a nation unto himself.""",1993,YA,ROM,,
rh_6581,Mummies In The Morning #3,"Osborne, Mary Pope",2781,Random House,1993,13,"JACK AND HIS YOUNGER SISTER TAKE A TRIP IN THEIR TREE HOUSE BACK TO ANCIENT EGYPT, WHERE THEY HELP A QUEEN'S MUMMY CONTINUE HER VOYAGE TO THE NEXT LIFE.",1993,YA,,,
rh_6612,Fidelity,"Berry, Wendell",296,Random House,1993,13,,1993,ROM,,,
rh_6694,Attack Of The Killer Fish-Fingers,"Zindel, Paul",4019,Random House,1993,12,,1993,YA,,,
rh_6737,Shella,"Vachss, Andrew H",3715,Random House,1993,802,A hired killer named Ghost goes in search of a woman he had known before serving time in prison.,1993,DET,,,
