,volume_id,title,year,page,sentence,keyword,On topic? 1 = yes,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,siebert_sent_score,v_sent,bertweet_sent_score,bertweet_sent,siebert_sent
3292,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,45,14,Frontier,,PA,The action greatly disturbed the Shawnees and several at the meeting suggested the deaths might be avenged by striking at whites living along the Pennsylvania frontier.,-0.4391,0.35,-0.9949442744255066,Negative,-0.897756814956665,NEG,NEGATIVE
3293,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,47,1,Frontier,,PA,"Five years after she and Thomas escaped, the Moravian missionary J. C.F. Cammerhoff, who traveled along the Pennsylvania frontier stopped at McKee's home on January 13, 1748.",-0.2263,0.0,0.9928724765777588,Neutral,0.9746869206428528,NEU,POSITIVE
3294,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,48,6,Frontier,,PA,"The specifics of his youth, though, are perhaps less important than the general influences that shaped the world in which he was raised.6 The Pennsylvania frontier, like the Great Lakes frontier that it anticipated, was a close-knit community composed of an intricate network of individuals linked by family and trade.",0.8275,0.270833333,0.9980384707450867,Positive,0.9497606754302979,NEU,POSITIVE
3295,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,48,7,Frontier,,,"The frontier of Alexander McKee's youth was defined by an intimate web of such relationships, comprised of persons who easily traversed the boundaries imposed by race, nationality, and culture.",0.2732,0.211111111,0.9986414313316345,Neutral,0.8885740041732788,NEU,POSITIVE
3296,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,49,3,Frontier,,PA,"The western Pennsylvania frontier provided ample role models and opportunities for those like McKee, perceptive enough to realize the possibilities inherent in such an environment and nimble enough to negotiate the region's social and cultural complexities.7 Like his father, Alexander McKee enlisted in the military at the outbreak of the French and Indian War.",0.4019,0.004166667,0.9987194538116455,Positive,0.8418012857437134,POS,POSITIVE
3297,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,50,15,Frontier,,PA,"For the next eighteen years, although he remained a resident of the Pennsylvania frontier, McKee was slowly drawn into the world of those whose prestige and power extended eastward across the continent and into the courts of Europe.",0.0,-0.15,0.9980148077011108,Neutral,0.9437930583953857,NEU,POSITIVE
3298,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,52,9,Frontier,,,"Robert Rogers, who had won widespread fame during the war for his exploits as a frontier ranger, to lead a detachment of men from Fort Pitt to Detroit and secure the city for the British.",0.4019,0.2,0.9954760670661926,Positive,0.5914667844772339,NEU,POSITIVE
3299,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,55,4,Frontier,,,"Natives who lived along the western frontier had watched with growing anger when, at the end of hostilities, British troops had not withdrawn from the area.",-0.7269,-0.233333333,-0.959510087966919,Negative,-0.7323291301727295,NEG,NEGATIVE
3300,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,55,8,Frontier,,,"Quickly, Indians throughout the Great Lakes frontier understood that they were to be denied the traditional tokens of friendship dictated by custom among allies, cut off from the crucial provisions they and their families needed to survive the winter, and treated as conquered subjects throughout the land that they considered their own.",0.4588,0.346666667,-0.997922956943512,Positive,0.6373040080070496,NEU,NEGATIVE
3301,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,59,12,Frontier,,,"Yet despite this small gesture of good will on the part of the Indians, few on the frontier expected the peace to last for any appreciable time.",0.7506,0.03,-0.9902547001838684,Positive,0.7821233868598938,NEU,NEGATIVE
3302,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,59,13,Frontier,,,"The provisions of the treaty, once widely known throughout the Great Lakes frontier, demanded that the Indians harden their diplomatic stance toward the British.",0.4939,0.233333333,0.9913820624351501,Positive,0.835699737071991,NEU,POSITIVE
3303,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,60,4,Frontier,,,"The council ended the following day with both Ecuyer and the Shawnees promising their continued friendship, but clearly the meeting had done little to alleviate the Ohio tribe's suspicions.31 At Fort Pitt, Croghan watched in alarm as, for the second time within ten years, it appeared he would be ruined by violence on the frontier.",-0.8201,0.01875,-0.9978356957435608,Negative,-0.7448112368583679,NEG,NEGATIVE
3304,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,61,3,Frontier,,,"Slowly, though, McKee's relationship with Croghan was pulling him away from the frontier and into the broader world of imperial affairs.",0.0,-0.3,0.9961270689964294,Neutral,0.8431910872459412,NEU,POSITIVE
3305,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,63,2,Frontier,,,"By midsummer, native forces had destroyed the garrisons at Venango, LeBoeuf, and Presque Isle, invested Forts Niagara and Pitt, and embroiled the frontier in a general uprising.1 Unaware of the events transpiring at Detroit, the small community around Fort Pitt endured a peaceful, though tense, early spring.",-0.4939,-0.030555556,0.5828338861465454,Negative,0.9255790114402771,NEU,POSITIVE
3306,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,63,13,Frontier,,,"All the British at Detroit, at Sandusky, and at the mouth of the Maumee River were dead, they claimed, as were smaller groups of traders scattered across the frontier.",-0.6486,-0.066666667,-0.9912944436073303,Negative,-0.7805963158607483,NEG,NEGATIVE
3307,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,64,7,Frontier,,,"Moreover, he continued to receive a steady stream of reports from the western frontier that detailed the extent of the Indian uprising.",0.0,0.188888889,0.9977071285247803,Neutral,0.8655482530593872,NEU,POSITIVE
3308,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,67,2,Frontier,,,Yet these actions become understandable when seen as reflections of the cultural and political ambiguity of the Great Lakes frontier.,0.6249,0.3,0.9933421015739441,Positive,0.9324440360069275,NEU,POSITIVE
3309,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,68,14,Frontier,,PA,"But despite the military's presence, as the weather moderated, roving bands of Delaware and Shawnee from the Muskingum Valley renewed their campaign of violence against the white settlements scattered across the western Pennsylvania frontier.",-0.7684,-0.033333333,-0.9509366750717163,Negative,0.8572898507118225,NEU,NEGATIVE
3310,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,73,6,Frontier,,,"Noting that Croghan's obviously self-interested motives were ""too conspicuous to need any comment,"" the commander complained that matters of great importance to the western frontier seemed to have been entrusted to a man who was ""Illiterate, imprudent, and i11 bred.""",0.7003,0.125,-0.9994596838951111,Positive,-0.8320514559745789,NEG,NEGATIVE
3311,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,77,2,Frontier,,PA,"Peace of a sort had come to the Pennsylvania frontier, but sporadic, localized conflict that resulted from the actions of these two groups remained an ever-present threat to the continued stability of the region.",-0.743,0.0,-0.9657811522483826,Negative,-0.8074118494987488,NEG,NEGATIVE
3312,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,79,1,Frontier,,,"Unfortunately, at the very time a strong Indian department bureaucracy guided by a clearly articulated Indian policy might have done much to quiet events along the border, the British government retreated from its responsibility to regulate Indian affairs along the Great Lakes frontier.",0.8387,0.147619048,-0.9968781471252441,Positive,-0.6553238034248352,NEG,NEGATIVE
3313,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,83,4,Frontier,,,"Prosperous by frontier standards and highly visible as a result of his continuing association with Croghan, McKee became active in local politics as well, accepting the position of justice of the peace for newly formed Bedford County in 1771.",0.9468,0.040757576,0.9985213875770569,Positive,0.7823920249938965,POS,POSITIVE
3314,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,83,11,Frontier,,,The 1760s had seen McKee rise rapidly in stature along the western frontier.,0.0,0.0,0.9970619082450867,Neutral,0.507741391658783,NEU,POSITIVE
3315,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,87,0,Frontier,,,i772-i774 — 67 The collapse of imperial resolve along the western frontier led to an inevitable lessening of administrative discipline within the Indian department and a corresponding weakening of bureaucratic oversight throughout the region.,-0.4404,0.0,-0.9728164672851562,Negative,-0.7728407382965088,NEG,NEGATIVE
3316,mdp.39015046002708,"A man of distinction among them / Alexander McKee and British-Indian affairs along the Ohio country frontier, 1754-1799 /",1999,88,14,Frontier,,OH,"But he also warned that continued good relations would depend on ""their own Good Conduct, as well as the Good Government of their Foolish Young Men,"" who for several years had harassed whites along the Ohio frontier.8 McKee also asked the village headmen about their meetings with the western nations the previous fall.",0.631,0.329166667,0.9947697520256042,Positive,-0.6853182315826416,NEG,POSITIVE
