,volume_id,title,year,page,sentence,keyword,Ontopic?1=no,P=positveN=negative[empty]=neutral/other-ForONTOPIConly,context,v_sent_score,tb_sent_score,siebert_sent_score,bertweet_sent_score,v_sent,tb_sent,siebert_sent,bertweet_sent
490,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,27,0,Frontier,,,"tion the development of the Spanish establishment on the northern frontier of New Spain, and, needless to say, Hispano-Athapascan relations will occupy a good portion of any such study.",0.4404,0.06727272727272726,0.9917864203453064,0.6325168609619141,Positive,Neutral,POSITIVE,NEU
491,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,58,2,Frontier,quotes,mining,"This new “mining frontier"" was to bring the Spanish empire, within eighteen years, to the vicinity of the Athapascans and, within ﬁfty-six years, to the occupation of New Mexico.",0.0,0.0909090909090909,-0.9782106280326843,0.9702653884887695,Neutral,Neutral,NEGATIVE,NEU
492,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,58,4,Frontier,,mining,"The advance of the mining frontier into Zacatecas was not received with joy by the Chichimecas, the seminomadic and freedom-loving tribes of the central Mexican plateau.",-0.4717,0.26666666666666666,-0.9940592050552368,-0.6136398315429688,Negative,Neutral,NEGATIVE,NEG
493,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,60,3,Frontier,,mining,"The northward advance of the mining frontier was halted at Santa Barbara (near presentday Parral, Chihuahua); but Ibarra did not cease his activity, for by-passed areas were explored, and the new provinces of Topia and Sinaloa were invaded.",0.0,0.11818181818181818,0.9958939552307129,0.9348023533821106,Neutral,Neutral,POSITIVE,NEU
494,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,60,15,Frontier,,,"For accounts of the advance of the frontier see Relacion de Ibarra, in Coleecion de Documentos Inéditos, XIV, 463-82; Obregdn's History; Pérez de Ribas, Historia de los Triunphas de Nuestra Santa Fee; Villagutierre y Sotomayor, BN 2822; and John Lloyd Mecham.",0.0,0.0,0.9935656189918518,0.9573159217834473,Neutral,Neutral,POSITIVE,NEU
495,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,61,8,Frontier,,,"The impact of the Spanish frontier upon the Indian was not conﬁned to warfare, however, for several important cultural changes took place among the natives of Nueva Galicia—which included most of the old Chichimeca territory—and Nueva Vizcaya.",0.3995,0.18333333333333335,0.9974175691604614,0.9232953190803528,Positive,Neutral,POSITIVE,NEU
496,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,62,9,Frontier,,,"These northerners, many of whom were Athapascan Juman0s in later times, were, of course, subject to all the cultural inﬂuences of Spanish frontier society, most of which were probably evil.",-0.6597,-0.009523809523809521,-0.9767704606056213,-0.6757107973098755,Negative,Neutral,NEGATIVE,NEG
497,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,66,5,Frontier,,,"The ﬁrst policy of the Spanish frontier was to subdue the natives by killing them, if necessary, or enslaving them, when possible.",-0.6597,0.0,-0.9863704442977905,-0.6577224731445312,Negative,Neutral,NEGATIVE,NEG
498,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,66,13,Frontier,,,"For this purpose, as well as for genuine missionary zeal, the mission system was adopted on the northern frontier.",0.2732,0.4,0.9983994364738464,0.9235389828681946,Neutral,Positive,POSITIVE,NEU
499,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,67,5,Frontier,,,"There were priests on the northern frontier very early, but apparently they were there primarily to serve the Spanish-speaking communities.",0.0,0.19333333333333336,-0.9851502776145935,0.9393744468688965,Neutral,Neutral,NEGATIVE,NEU
500,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,67,8,Frontier,,,"Instead, he favored the mission system and proposed several settlements along the northern frontier, including one at Indehe.",0.4215,0.4,-0.9903525710105896,0.8294780850410461,Positive,Positive,NEGATIVE,NEU
501,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,68,2,Frontier,,,"By 1598, when Juan de Oﬁate was marching north to invade the lands of the Pueblo and Apache Indians, the northern frontier of New Spain was some forty years old, and the course of Southern Athapascan history from that time forward was in good part already determined by the events of the preceding years.",0.6486,0.23409090909090907,0.9904909133911133,0.9624282121658325,Positive,Neutral,POSITIVE,NEU
502,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,69,7,Frontier,,,"The practice of Indian slavery seems to have been very common on the northern frontier, although it was supposed to apply only to enemies captured in war; but then, after all, it was easy to begin a war, and who could tell whether an expedition was a campaign or a raid for slaves?",-0.8381,0.014444444444444446,-0.9939697980880737,0.7735440731048584,Negative,Neutral,NEGATIVE,NEU
503,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,71,9,Frontier,,,As Obregon says: This valley and town of Caguaripa is on the frontier of the Indians of the plains.,0.0,0.0,0.9971954822540283,0.9600300192832947,Neutral,Neutral,POSITIVE,NEU
504,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,77,3,Frontier,,,"It was reported “that along the Rio Conchas were people where this good purpose might be effected.""’° This account, of course, was true, for the thousands of Conchos, Cholomes, Julimes, and other Indians between Santa Barbara and La Junta had never been approached by a priest but, on the other hand, were affected by all of the evil inﬂuences of the Hispanic frontier.",-0.1562,-0.040000000000000036,0.988109827041626,0.8791304230690002,Neutral,Neutral,POSITIVE,NEU
505,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,104,11,Frontier,,,"Likewise, he failed to provide the amounts of livestock agreed upon, but this was partly due to the impoverished condition of the frontier.",-0.1531,-0.3125,-0.9988848567008972,-0.9311622381210327,Neutral,Neutral,NEGATIVE,NEG
506,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,104,12,Frontier,,,"“ On May 4, 1598 the Viceroy wrote to the King of Spain that the frontier provinces were exhausted because of the long presence of Oﬁate's army there “and because most of the people who go on new discoveries are troubles0me.",-0.3612,0.046590909090909086,-0.9479998350143433,0.5322285294532776,Negative,Neutral,NEGATIVE,NEU
507,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,158,9,Frontier,,,"Furthermore, all those ﬁfty leagues from Xila up to this Navaho nation are settled with rancherias, and the territory of the latter extends for another ﬁfty leagues of frontier.",0.128,0.0,0.9883090257644653,0.9699848294258118,Neutral,Neutral,POSITIVE,NEU
508,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,159,2,Frontier,,,"Somewhere in the vicinity of Pecos pueblo, the lands of the Vaquero Apaches began, and they extended along the eastern frontier of New Mexico as far as the territory of the Apaches del Perrillo.”",0.0,0.11818181818181818,0.9898181557655334,0.968566358089447,Neutral,Neutral,POSITIVE,NEU
509,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,176,10,Frontier,,,"Almost all of these pueblos were on the frontiers of the Sumas, Janos, and Jocomes, and these Athapascans were soon 28 Relacion of Juan de Salas, September 19, 1643, Patronalo 244, Ramo VII, in AGI.",0.0,0.0,0.9923970103263855,0.9673521518707275,Neutral,Neutral,POSITIVE,NEU
510,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,180,1,Frontier,,,"Throughout 1649 the Navaho Apaches kept the pueblo and frontier of the Jemez in continual unrest, and the Europeans had difficulty in maintaining the recently established church there.",-0.34,0.0,-0.99355149269104,0.7570050358772278,Negative,Neutral,NEGATIVE,NEU
511,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,191,1,Frontier,,,"It is to be noted, however, that whereas from 1540 to perhaps 1638 these Plains Athapascans had come into New Mexico and lived among the Pueblo Indians, they were now apparently trading only at frontier pueblos such as Pecos and Humanas, and Spaniards were going out onto the plains to trade with them.",0.0,0.046590909090909086,-0.9902637004852295,0.9696001410484314,Neutral,Neutral,NEGATIVE,NEU
512,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,191,12,Frontier,,,It was to be only a matter of time until the Athapascans were to be drawn directly into the affairs of this portion of the northern frontier of New Spain.,0.0258,0.07878787878787878,0.990528404712677,0.961033284664154,Neutral,Neutral,POSITIVE,NEU
513,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,193,5,Frontier,,,"the Taos Indians who had been in revolt for twenty-two years, and were living as heathens among the people of El Cuartelejo, on the frontier of La Quivira.",0.0,0.0,-0.974343478679657,-0.9254509806632996,Neutral,Neutral,NEGATIVE,NEG
514,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,206,0,Frontier,,,"Priests and soldiers combined to pacify the Coahuila tribes as far as the Rio Grande, and in 1674 Fray Manuel de la Cruz advanced northward to the Sierra de Dacate on the frontier of the Jumano Apaches.",0.25,0.25,0.9973177313804626,0.9598923921585083,Neutral,Neutral,POSITIVE,NEU
515,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,227,1,Frontier,,Mexico,"The Apaches had been making great raids for horses and livestock on the very frontiers of Sonora, and information on the apparent motives of the Athapascans was given by a young Jumano slave who escaped to the Spaniards.",0.6249,0.28750000000000003,0.9724366664886475,0.9431724548339844,Positive,Neutral,POSITIVE,NEU
516,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,227,6,Frontier,,,“ An insight into the signiﬁcance of the mounted Apache in 1682 is to be gained by reading the journals connected with a new European frontier in the west»the French frontier.,0.3818,0.04545454545454545,0.9984468817710876,0.9651669859886169,Positive,Neutral,POSITIVE,NEU
517,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,229,0,Frontier,,,"On the frontier of New Spain in 1682, the phenomenon of revolution continued to plague the Spaniards as the Opatas of Sonora became affected by freedom fever.",0.5574,0.13636363636363635,0.9452307224273682,-0.5402199625968933,Positive,Neutral,POSITIVE,NEG
518,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,229,2,Frontier,,,"Subsequently, the Opatas of Turicachi, Cuquirachi, and Tibideguachi—pueblos on the Athapascan frontier—rebelled again, and Cuervo put them down once more.",0.0,0.11481481481481481,-0.9971453547477722,-0.5226091742515564,Neutral,Neutral,NEGATIVE,NEG
519,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,231,4,Frontier,,frontier tribes,"During this period rumors were continually circulating to the effect that the Pueblo Indians had made a “perfect union and alliance"" with the Apaches and that now they sought to include all the frontier tribes of Nueva Vizcaya and Sonora in their league to destroy the Europeans.",-0.5423,0.4,-0.9769161343574524,0.9125810265541077,Negative,Positive,NEGATIVE,NEU
520,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,235,1,Frontier,,,"The smoldering embers of the Great Southwestern Revolt had burst into open and violent ﬂame from the borders of Coahuila to Sonora, and all imperial expansion in the north was delayed until another event made that expansion imperative, regardless of the internal situation on the northern frontier: the French were to establish settlements in Louisiana, and La Salle was to reach Texas.",-0.1531,0.0,-0.8551186323165894,0.5710792541503906,Neutral,Neutral,NEGATIVE,NEU
521,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,235,2,Frontier,,,All New Spain was to be threatened by the potentiality of a French alliance with the rebel and heathen tribes of the northern frontier.,-0.5574,0.06818181818181818,-0.9833630323410034,-0.6679306626319885,Negative,Neutral,NEGATIVE,NEG
522,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,238,9,Frontier,,,"‘ The Spaniards on the northern frontier were forced to meet the force of the ""epidemic"" from New Mexico, as the new revolt 6 Letter of Domingo Jironza, October 7, 1684, in Pichardo, tomo XIV, BMAE.",-0.4588,-0.009090909090909113,-0.899917721748352,0.842986524105072,Negative,Neutral,NEGATIVE,NEU
523,pst.000019778495,"Apache, Navaho, and Spaniard /",1960.0,242,1,Frontier,,,"Likewise, the Apaches of the Gila and Siete Rios regions, along with the Jocomes, Janos, and free Mansos and Sumas, kept up a determined war against the frontier.",0.2023,0.4,0.9950260519981384,0.7483639717102051,Neutral,Positive,POSITIVE,NEU
