,volume_id,title,year,page,sentence,keyword,Valid ex? 1=remove,On topic? 1 = no,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,ht_sent_score,v_sent,tb_sent,ht_sent
646,uc1.32106014715962,Journal of California and Great Basin anthropology.,1983,95,2,extinct,,1,animal,"The exceptions include two nearly extinct species, the California condor and the short-tailed albatross.",0.0,-0.4,0.9465610980987549,Neutral,Negative,NEGATIVE
647,mdp.39015029151175,Western Subarctic prehistory /,1991,34,2,extinct,,,language,"It cannot identify speakers of extinct languages who vanished long ago, and whose traces exist only as archaeological records.",0.0,-0.1125,0.9981403350830078,Neutral,Neutral,NEGATIVE
648,mdp.39015029151175,Western Subarctic prehistory /,1991,62,14,extinct,,,not extinct,"In the southern Yukon, for example, one group of people probably supplanted another, but the Late Palaeo-Arctic people did not necessarily become extinct biologically.",0.0,-0.175,0.8194003105163574,Neutral,Neutral,POSITIVE
649,mdp.39015029151175,Western Subarctic prehistory /,1991,123,13,extinct,,,race,Late Taltheilei campsites are also found in the territory of the extinct Yellowknives and in the earlyhistorical homeland of the Beaver Athapaskans.,0.0,-0.35,0.8554156422615051,Neutral,Negative,NEGATIVE
650,mdp.39015029151175,Western Subarctic prehistory /,1991,125,2,extinct,,,race,"Indeed, some of their predecessors, whose spear points and hide-scrapers we now find, may have become extinct through an almost random succession of tragic events, such as starvation, enemy raids, and the accidental deaths of too many women of child-bearing age.",-0.7414,-0.22999999999999998,0.999618411064148,Negative,Neutral,NEGATIVE
651,mdp.39015037263707,New dimensions in ethnohistory : papers of the second Laurier Conference on Ethnohistory and Ethnology /,1991,267,10,extinct,,,language,"Another North American etiological tale explaining how the black vulture lost its head feathers is particularly interesting from a folkloristic standpoint: ""Why the Buzzard Is Bald"" (Dorsey and Swanton 1912:33–38; No. 10), a tale collected in Biloxi, a Siouan laaguage spoken in northeastern Alabama which is related most closely to the nearby Ofo language (also known as Offagoula or Ofagoula), to the extinct Tutelo of Virginia, and among the western Siouan languages, to the northern representatives of the family (Dakota, Hidatsa, Mandan, Crow, Winnebago; see Dorsey and Swanton 1912:10, 12).",-0.3197,0.06190476190476191,0.9309056997299194,Negative,Neutral,NEGATIVE
652,inu.30000027885312,Archaeology of Eastern North America.,1992,9,17,extinct,,,race,"And to imagine that the whole people became extinct by pestilence, or some other awful catastrophe, is an extravagant hypothesis, not supported by any precedent in the annals of mankind.",-0.8542,-0.33125,0.9995359182357788,Negative,Negative,NEGATIVE
653,mdp.39015025285233,"Fantasies of the master race : literature, cinema and the colonization of American Indians /",1992,249,7,extinct,,,race,"North American indigenous peoples have been reduced in terms of cultural identity within the popular consciousness—through a combination of movie treatments, television programming and distortive literature—to a point where the general public perceives them as extinct for all practical intents and purposes.",0.4215,0.05833333333333333,0.9996192455291748,Positive,Neutral,NEGATIVE
654,mdp.39015029277673,The Discovery of America & other myths : a new world reader /,1992,30,5,extinct,,,race,"It was less the inhumanity of the settlers-although Las Casas has left us plenty of evidence of that-than the stupidity and mismanagement of the unfolding enterprise, coupled with the intrusion of disease, that made the Indians extinct in so short a time.",-0.4404,-0.2333333333333333,0.999152660369873,Negative,Neutral,NEGATIVE
655,uc1.32106019212320,"Archaeological investigations at CA-SCL-674, the Rubino site, San Jose, Santa Clara County, California /",2007,44,8,extinct,,1,water,"It is believed that at the time of European contact a series of now extinct lakes and marshes occupied southern areas of the Santa Clara Valley, such as Laguna Seca, Lake San Benito, Lake San Felipe, and Canoas Marsh (Jenkins 1973, Roop 1982, Hildebrandt 1983, Hildebrandt and Mikkelsen 1993).",0.0,-0.1,0.8882059454917908,Neutral,Neutral,NEGATIVE
656,uc1.32106020343338,The Missouri archaeologist.,1955,463,11,extinct,,1,water,"The terrain of the site is level, gently sloping toward the extinct channel.",0.4588,-0.1,0.9738175868988037,Positive,Neutral,NEGATIVE
657,mdp.39015029277673,The Discovery of America & other myths : a new world reader /,1992,74,14,extinct,,,race,They were extinct even before the Taino Indians were.,0.0,-0.4,0.9674042463302612,Neutral,Negative,NEGATIVE
658,pst.000020347178,"Western Shoshone Claims Disbursement Act : hearing before the Committee on Interior and Insular Affairs, House of Representatives, One Hundred Second Congress, second session, on H.R. 3897, to provide for the apportionment and distribution of the award in Indian Claims Commission docket numbered 326-K, and for other purposes, hearing held in Washington, DC, April 30, 1992.",1992,98,4,extinct,,,"race, animal","Once they become extinct, so will be.",0.0,-0.4,0.9464138150215149,Neutral,Negative,POSITIVE
659,txu.059173000319390,The Native population of the Americas in 1492 /,1992,55,11,extinct,,,race,"Despite recent population increases, most Indian cultures have become extinct or nearly so.",0.0,0.049999999999999996,0.9981818199157715,Neutral,Neutral,NEGATIVE
660,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,148,34,extinct,1,,,"On the death of Elizabeth the Tudor race was extinct, and James VI. of Scotland, son of Mary of Scots, was the nearest heir to the throne of England, to which he acceded with the title of James I.; the first English sovereign of the house of Stuarts.",-0.5994,-0.05000000000000001,0.5395125150680542,Negative,Neutral,POSITIVE
661,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,150,32,extinct,1,,,"he most obnoxious features of the Feudal System had then become extinct; although the military tenures, with their troublesome appendages, were not abolished until 1672, in the reign of Charles the Second.",-0.8122,-6.938893903907228e-18,0.9975106716156006,Negative,Neutral,NEGATIVE
662,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,319,31,extinct,1,,,"The disease generally manifested itself by the usual febrile symptoms of shivering, nausea, headache, and deliri then a sudd the victim b potted on the breast, and within an hour life was extinct",-0.2732,-0.16875,0.9990301132202148,Neutral,Neutral,NEGATIVE
663,uc1.b001121899,Archeological training handout for forest managers : North coast region.,1987,43,3,extinct,1,,,"In brief, the period between circa 12,000 and 8000 B.P. experienced warming temperatures, glacial retreat, rising seas (along with increased coastal erosion and flooding of continental shelf lands), evaporation of pluvial lakes, major vegetative shifts, and the extinction of the Rancholabrean fauna-all of which profoundly influenced human societies in California.",0.5423,0.18916666666666668,0.9946563243865967,Positive,Neutral,POSITIVE
664,uc1.b001121899,Archeological training handout for forest managers : North coast region.,1987,43,4,extinct,,1,animal,"The Fluted-Point Tradition Introduction The 1926 discovery of fluted projectile points clearly associated with the bones of extinct bison near Folsom, New Mexico, established a much greater human antiquity in the New World than had been accepted previously.",0.743,0.050757575757575765,0.9978758096694946,Positive,Neutral,POSITIVE
665,uc1.b001121899,Archeological training handout for forest managers : North coast region.,1987,49,8,extinct,,1,animal,"Along the ancient shoreline was a mix of flakes, ""Clovis"" artifacts like those just noted, and carbonate crust along with both charred and unburned bones of extinct mammals.",0.3612,-0.4,0.9902287721633911,Positive,Negative,NEGATIVE
666,uc1.b001121899,Archeological training handout for forest managers : North coast region.,1987,52,16,extinct,,1,animal,"Of 67 genera of North American mammals known to have become extinct during the Pleistocene, about 35 vanished between circa 13,000 and 8000 B.P. (Downs and Miller 1971; J. Hester 1960: Martin 19731 1",0.0,-0.2,0.9870648384094238,Neutral,Neutral,NEGATIVE
667,uc1.b001121899,Archeological training handout for forest managers : North coast region.,1987,54,1,extinct,,1,animal,The late Pleistocene brought extinction to species ranging from blackbirds and pocket gophers to Ternatornis and mammoths—an array of creatures too diverse to be accounted for by the overkill hypothesis (Grayson 1977:692).,0.0,-0.3,0.9967746138572693,Neutral,Neutral,NEGATIVE
668,uc1.b001121899,Archeological training handout for forest managers : North coast region.,1987,54,5,extinct,,1,animal,"Although Paleoindians did kill members of some species that ultimately became extinct, they also intensively pursued others (e.g., B. bison) that survived (J. Hester 1967; Krantz 1970).",-0.34,-0.2,0.6805444955825806,Negative,Neutral,NEGATIVE
669,uc1.b001121899,Archeological training handout for forest managers : North coast region.,1987,54,11,extinct,,1,animal,"To sum up, it would appear that no single factor caused the late Pleistocene extinctions.",-0.296,-0.13214285714285715,0.9993137121200562,Neutral,Neutral,NEGATIVE
670,uc1.b001121899,Archeological training handout for forest managers : North coast region.,1987,54,15,extinct,,1,animal,"mals in favored places, seasonal or otherwise, would have raised their vulnerability to predators, including humans, and this may have hastened local extinctions.",0.2263,0.4,0.9989504218101501,Neutral,Positive,NEGATIVE
671,txu.059173000319390,The Native population of the Americas in 1492 /,1992,55,12,extinct,,,race,"Many of those groups that have survived remain threatened with extinction for much the same reasons as in the sixteenth century: disease, inhumanity, misguided ""salvation,"" and racial and cultural mixing to the point of nonrecognition.14 METHODOLOGICAL SYNTHESIS Given the incomplete, inaccurate, or nonexistent documentary evidence for the many aboriginal groups in the Americas at the time of European arrival 12.",0.0772,0.1857142857142857,0.9929712414741516,Neutral,Neutral,NEGATIVE
672,uc1.b001121899,Archeological training handout for forest managers : North coast region.,1987,164,11,extinct,,1,animal,Culcural materials here are associated with the remains of an extinct flightless scoter.,0.0,-0.4,0.9409162402153015,Neutral,Negative,NEGATIVE
673,uc1.b001121899,Archeological training handout for forest managers : North coast region.,1987,165,2,extinct,,1,animal,"Unexpectedly, this work produced the largest extant collection of bones of an extinct flightless scoter.",0.0,-0.15000000000000002,0.9980672001838684,Neutral,Neutral,POSITIVE
674,uc1.b001121899,Archeological training handout for forest managers : North coast region.,1987,165,12,extinct,,1,animal,"To recapitulate, limited work at SCr-7 has shown that the Central Coast was inhabited 5400 years ago and probably much earlier; that the flightless scoter survived until after 3500 years agomore recently than previously thought; and that hunting pressure may have hastened the extinction of the scoter.",0.0516,-0.047619047619047616,0.9977741837501526,Neutral,Neutral,NEGATIVE
675,txu.059173000319390,The Native population of the Americas in 1492 /,1992,260,5,extinct,,,race,"Dobyns (1966: 413-14) has suggested some very high depopulation ratios for tropical America, and he believes that a ratio of 50 to 1 or more usually resulted in near or actual tribal extinction.",0.0,0.11159999999999999,0.9706059098243713,Neutral,Neutral,NEGATIVE
